"wso_id";"name_short";"sea_cd";"area_km2";"zone"
95698;"GB_Scot";1;12.8000000000;"BI"
110417;"GB_NorW";4;23.0000000000;"BI"
108517;"GB_Neag";4;13.4000000000;"BI"
102551;"GB_Scot";4;10.1000000000;"BI"
88616;"IE_West";1;11.8000000000;"BI"
88615;"IE_West";1;148.300000000;"BI"
85617;"GB_SouE";4;573.800000000;"Manche"
85614;"GB_SouW";4;57.2000000000;"Manche"
85693;"GB_Scot";1;62.5000000000;"BI"
88690;"GB_NorW";4;124.700000000;"BI"
85613;"GB_SouW";4;310.100000000;"Manche"
85691;"GB_Scot";1;110.200000000;"BI"
87677;"GB_Scot";5;39.7000000000;"NS"
85611;"GB_SouW";4;115.100000000;"Manche"
85618;"GB_SouE";4;396.200000000;"Manche"
85698;"GB_Scot";5;103.300000000;"NS"
86640;"GB_Scot";1;30.4000000000;"BI"
86641;"GB_Scot";5;79.4000000000;"NS"
87674;"GB_Scot";5;58.8000000000;"NS"
87672;"GB_Scot";1;91.2000000000;"BI"
87671;"GB_Scot";4;38.8000000000;"BI"
87679;"GB_Scot";5;12.1000000000;"NS"
122385;"GB_Angl";5;13.3000000000;"NS"
102685;"IE_NorW";1;1.40000000000;"BI"
99514;"GB_Scot";1;11.4000000000;"BI"
93596;"GB_Scot";1;11.9000000000;"BI"
90595;"GB_Wale";4;40.1000000000;"BI"
96590;"GB_Scot";1;7.70000000000;"BI"
97544;"GB_Scot";1;1.30000000000;"BI"
97548;"GB_Scot";1;2.70000000000;"BI"
95571;"GB_Scot";1;8.50000000000;"BI"
86595;"GB_Scot";1;23.2000000000;"BI"
87547;"GB_Scot";5;62.2000000000;"NS"
84546;"GB_Scot";4;148.400000000;"BI"
84547;"GB_Scot";5;415.200000000;"NS"
85575;"GB_SouW";4;81.7000000000;"Manche"
124864;"GB_SouW";4;17.5000000000;"Manche"
114865;"IE_Shan";1;5.60000000000;"BI"
125207;"FR_Arto";4;14.2000000000;"Manche"
114069;"GB_Wale";4;11.2000000000;"BI"
102522;"GB_Scot";4;4.40000000000;"BI"
102529;"IE_NorW";1;27.2000000000;"BI"
94414;"GB_Scot";1;3.10000000000;"BI"
91410;"GB_Wale";4;31.0000000000;"Manche"
118354;"GB_Wale";4;7.60000000000;"Manche"
115371;"IE_SouW";1;12.2000000000;"BI"
120550;"GB_Wale";4;13.9000000000;"Manche"
102694;"GB_Scot";4;5.60000000000;"BI"
90476;"IE_SouW";1;28.9000000000;"BI"
118358;"IE_SouW";1;11.7000000000;"BI"
99471;"GB_Scot";1;2.40000000000;"BI"
102693;"IE_NorW";1;28.1000000000;"BI"
90472;"IE_Shan";1;0.00000000000;"BI"
90470;"GB_Wale";4;47.2000000000;"BI"
99479;"GB_Scot";1;12.2000000000;"BI"
84419;"GB_Scot";1;44.5000000000;"BI"
88448;"IE_West";1;63.2000000000;"BI"
85448;"GB_Wale";4;360.300000000;"Manche"
86470;"GB_Scot";1;39.4000000000;"BI"
106042;"IE_West";1;17.7000000000;"BI"
103863;"IE_NorW";1;21.6000000000;"BI"
100082;"GB_Scot";1;4.80000000000;"BI"
106849;"GB_NorW";4;22.1000000000;"BI"
100088;"GB_Scot";1;0.00000000000;"BI"
110681;"IE_East";4;26.7000000000;"BI"
114877;"IE_East";4;13.8000000000;"BI"
92310;"GB_Tham";5;31.0000000000;"NS"
93349;"GB_Scot";1;10.6000000000;"BI"
117986;"IE_SouE";4;1.90000000000;"BI"
88316;"IE_West";1;87.6000000000;"BI"
102538;"GB_Scot";5;17.9000000000;"NS"
85397;"GB_Wale";4;110.100000000;"Manche"
89342;"IE_West";1;36.5000000000;"BI"
88398;"GB_Solw";4;80.9000000000;"BI"
86345;"GB_Scot";5;50.7000000000;"NS"
86342;"GB_Scot";1;0.00000000000;"BI"
86340;"GB_Scot";5;50.1000000000;"NS"
84378;"GB_Scot";1;59.4000000000;"BI"
117985;"IE_SouE";4;11.3000000000;"BI"
115343;"GB_Wale";4;1.50000000000;"BI"
118321;"IE_SouW";1;4.80000000000;"BI"
102666;"IE_NorW";1;17.4000000000;"BI"
113503;"IE_Shan";1;11.0000000000;"BI"
113500;"IE_Shan";1;14.1000000000;"BI"
102665;"GB_Scot";5;9.30000000000;"NS"
105643;"IE_West";1;14.7000000000;"BI"
105640;"GB_NorE";4;11.0000000000;"BI"
108621;"GB_NorE";4;4.90000000000;"BI"
102661;"IE_NorW";1;20.5000000000;"BI"
99295;"GB_Scot";1;13.8000000000;"BI"
109037;"";4;6.30000000000;""
106052;"GB_Solw";4;41.3000000000;"BI"
106053;"GB_Solw";4;2.70000000000;"BI"
99290;"GB_Scot";1;16.6000000000;"BI"
90296;"GB_NorW";4;69.1000000000;"BI"
104217;"GB_Nort";5;27.8000000000;"NS"
90212;"IE_Shan";1;0.00000000000;"BI"
90291;"GB_Wale";4;21.8000000000;"BI"
104218;"IE_NorW";1;3.80000000000;"BI"
91245;"IE_SouW";1;7.40000000000;"BI"
91243;"IE_SouW";1;10.7000000000;"BI"
120692;"GB_Wale";4;1.20000000000;"Manche"
98271;"GB_Scot";5;11.8000000000;"NS"
92273;"GB_SouW";4;20.1000000000;"Manche"
86216;"GB_Scot";5;64.1000000000;"NS"
89294;"IE_West";1;66.0000000000;"BI"
87247;"GB_Scot";1;10.8000000000;"BI"
85277;"IE_SouW";1;104.700000000;"BI"
87249;"GB_Scot";1;14.5000000000;"BI"
85270;"IE_SouW";1;88.9000000000;"BI"
117826;"GB_Angl";5;18.7000000000;"NS"
121062;"GB_Wale";4;18.2000000000;"Manche"
106186;"IE_West";1;8.30000000000;"BI"
109165;"";4;18.8000000000;""
117020;"GB_Wale";4;11.8000000000;"Manche"
106185;"GB_Solw";4;0.00000000000;"BI"
106182;"GB_Solw";4;2.70000000000;"BI"
101368;"GB_Scot";5;20.3000000000;"NS"
96175;"GB_Scot";5;27.4000000000;"NS"
97191;"GB_Scot";1;0.00000000000;"BI"
92924;"GB_Scot";1;7.60000000000;"BI"
108632;"GB_Nort";5;11.3000000000;"NS"
122372;"GB_Angl";5;18.0000000000;"NS"
92147;"GB_SouW";4;74.5000000000;"Manche"
115353;"IE_SouW";1;5.30000000000;"BI"
108636;"GB_Neag";4;19.3000000000;"BI"
96176;"GB_Scot";1;1.00000000000;"BI"
96179;"GB_Scot";5;40.8000000000;"NS"
85927;"GB_Scot";1;51.6000000000;"BI"
84111;"GB_Wale";4;282.800000000;"Manche"
89956;"IE_East";4;119.900000000;"BI"
87118;"GB_Scot";1;104.500000000;"BI"
86175;"GB_Scot";5;31.3000000000;"NS"
83959;"GB_Nort";5;1163.30000000;"NS"
106026;"IE_West";1;19.0000000000;"BI"
118462;"IE_SouE";4;7.40000000000;"BI"
124855;"GB_SouW";4;28.4000000000;"Manche"
121873;"GB_Angl";5;10.2000000000;"NS"
106197;"IE_West";1;4.50000000000;"BI"
109174;"";4;0.00000000000;""
124850;"GB_SouE";4;12.9000000000;"Manche"
122216;"GB_Wale";4;42.3000000000;"Manche"
112216;"GB_NorW";4;2.00000000000;"BI"
106190;"GB_Solw";4;8.80000000000;"BI"
96821;"GB_Scot";5;22.7000000000;"NS"
96047;"GB_Scot";1;17.2000000000;"BI"
101372;"GB_Scot";5;24.8000000000;"NS"
94855;"GB_Scot";1;12.7000000000;"BI"
93828;"GB_Scot";5;20.7000000000;"NS"
94850;"GB_Scot";1;9.40000000000;"BI"
102511;"GB_Scot";5;0.00000000000;"NS"
89821;"GB_NorW";4;57.3000000000;"BI"
91076;"IE_SouE";4;98.0000000000;"BI"
97078;"GB_Scot";1;8.40000000000;"BI"
85015;"IE_East";4;176.400000000;"BI"
88091;"IE_NorW";1;36.9000000000;"BI"
85093;"IE_Shan";1;209.500000000;"BI"
86822;"GB_Scot";1;23.6000000000;"BI"
83825;"GB_Scot";1;91.8000000000;"BI"
89046;"GB_NorW";4;48.7000000000;"BI"
86040;"GB_Scot";5;37.2000000000;"NS"
84852;"";4;110.600000000;""
84851;"GB_Neag";4;41.9000000000;"BI"
84074;"GB_Wale";4;532.200000000;"Manche"
87079;"GB_Scot";1;8.60000000000;"BI"
84075;"IE_SouW";4;1245.50000000;"BI"
84073;"IE_SouW";1;72.9000000000;"BI"
114186;"GB_Humb";5;20.5000000000;"NS"
114182;"GB_Dee";4;9.70000000000;"BI"
115327;"IE_SouW";1;4.60000000000;"BI"
117969;"IE_SouE";4;22.2000000000;"BI"
115321;"IE_SouW";1;2.60000000000;"BI"
102646;"GB_Scot";4;4.00000000000;"BI"
105620;"GB_NorE";4;3.70000000000;"BI"
106036;"GB_Solw";4;3.90000000000;"BI"
91726;"GB_Angl";5;70.9000000000;"NS"
106031;"GB_Solw";4;5.40000000000;"BI"
103051;"IE_NorW";1;11.0000000000;"BI"
106039;"GB_Solw";4;3.60000000000;"BI"
103059;"IE_NorW";1;9.50000000000;"BI"
92754;"FR_Arto";4;121.900000000;"Manche"
92755;"FR_Arto";4;17.8000000000;"Manche"
87726;"GB_Scot";4;59.1000000000;"BI"
95750;"GB_Scot";1;9.00000000000;"BI"
92752;"FR_Arto";4;152.900000000;"Manche"
110672;"IE_West";1;5.80000000000;"BI"
108772;"GB_NorE";4;3.00000000000;"BI"
118479;"IE_SouW";1;17.2000000000;"BI"
87724;"GB_Scot";4;13.6000000000;"BI"
113659;"GB_Wale";4;4.30000000000;"BI"
87723;"GB_Scot";5;75.3000000000;"NS"
105799;"IE_West";1;27.9000000000;"BI"
87720;"GB_Scot";4;17.9000000000;"BI"
84721;"IE_West";1;401.800000000;"BI"
124824;"GB_SouW";4;6.60000000000;"Manche"
124823;"GB_SouW";4;57.6000000000;"Manche"
124820;"GB_SouW";4;11.8000000000;"Manche"
103184;"IE_NorW";1;14.7000000000;"BI"
103182;"IE_NorW";1;3.60000000000;"BI"
109942;"IE_West";1;13.4000000000;"BI"
107307;"IE_West";1;33.5000000000;"BI"
124828;"GB_SouW";4;7.90000000000;"Manche"
101340;"GB_Scot";5;24.3000000000;"NS"
107301;"GB_NorE";4;1.10000000000;"BI"
118449;"IE_SouW";1;11.8000000000;"BI"
117975;"IE_SouE";4;17.5000000000;"BI"
95625;"GB_Scot";5;5.60000000000;"NS"
92624;"GB_SouW";4;76.2000000000;"Manche"
95623;"GB_Scot";1;24.8000000000;"BI"
114992;"IE_Shan";1;7.30000000000;"BI"
118315;"IE_SouW";1;20.6000000000;"BI"
110517;"GB_Humb";5;7.60000000000;"NS"
90653;"IE_SouE";4;152.800000000;"BI"
105632;"GB_NorE";4;11.9000000000;"BI"
102658;"IE_NorW";1;2.50000000000;"BI"
103022;"IE_NorW";1;8.60000000000;"BI"
85624;"GB_SouW";4;465.900000000;"Manche"
85625;"GB_SouW";4;361.700000000;"Manche"
106172;"GB_NorE";4;17.1000000000;"BI"
85623;"GB_SouW";4;146.700000000;"Manche"
85620;"GB_SouW";4;222.400000000;"Manche"
85629;"GB_SouE";4;199.400000000;"Manche"
106001;"GB_Solw";4;2.30000000000;"BI"
112484;"GB_Humb";5;10.7000000000;"NS"
105762;"GB_Solw";4;19.1000000000;"BI"
113623;"IE_Shan";1;9.40000000000;"BI"
108742;"IE_East";4;2.00000000000;"BI"
102780;"IE_NorW";1;11.0000000000;"BI"
124837;"FR_Arto";5;10.3000000000;"NS"
111857;"IE_Shan";1;10.2000000000;"BI"
124833;"GB_SouW";4;5.00000000000;"Manche"
117015;"IE_SouW";1;20.2000000000;"BI"
90524;"IE_SouW";1;39.1000000000;"BI"
103190;"IE_NorW";1;6.40000000000;"BI"
109152;"IE_West";1;8.70000000000;"BI"
117011;"IE_SouE";4;5.10000000000;"BI"
124839;"GB_SouW";4;12.6000000000;"Manche"
124838;"GB_SouW";4;14.6000000000;"Manche"
117819;"IE_SouE";4;19.4000000000;"BI"
117019;"GB_Wale";4;3.60000000000;"Manche"
99529;"GB_Scot";1;0.00000000000;"BI"
101350;"GB_Scot";5;9.00000000000;"NS"
101351;"GB_Scot";1;8.80000000000;"BI"
103199;"GB_Scot";4;0.700000000000;"BI"
97559;"GB_Scot";1;1.80000000000;"BI"
113795;"IE_Shan";1;11.0000000000;"BI"
113793;"IE_Shan";1;17.0000000000;"BI"
119750;"GB_Wale";4;12.4000000000;"Manche"
113791;"GB_Wale";4;10.6000000000;"BI"
89522;"GB_NorW";4;12.2000000000;"BI"
84552;"GB_Scot";5;201.000000000;"NS"
84550;"GB_Scot";5;202.800000000;"NS"
87559;"GB_Scot";4;40.2000000000;"BI"
84559;"GB_Scot";5;347.700000000;"NS"
117146;"GB_Wale";4;11.0000000000;"Manche"
109285;"IE_East";4;21.7000000000;"BI"
114160;"GB_Wale";4;3.70000000000;"BI"
122322;"GB_Angl";5;13.5000000000;"NS"
122323;"GB_Seve";4;9.70000000000;"Manche"
101486;"GB_Scot";4;0.00000000000;"BI"
101484;"GB_Scot";4;1.20000000000;"BI"
104465;"GB_Scot";4;3.50000000000;"BI"
121189;"GB_Wale";4;8.50000000000;"Manche"
114168;"GB_Wale";4;26.4000000000;"BI"
103168;"IE_NorW";1;6.90000000000;"BI"
112321;"IE_Shan";1;7.80000000000;"BI"
107440;"IE_West";1;40.2000000000;"BI"
104469;"IE_NorW";1;9.70000000000;"BI"
103834;"IE_NorW";1;9.60000000000;"BI"
91426;"GB_Wale";4;19.2000000000;"Manche"
94420;"GB_Scot";1;9.90000000000;"BI"
121028;"GB_Wale";4;21.4000000000;"Manche"
118457;"GB_Angl";5;11.5000000000;"NS"
118450;"IE_SouW";1;12.1000000000;"BI"
118451;"IE_SouW";4;46.3000000000;"BI"
123631;"GB_SouW";4;8.50000000000;"Manche"
113631;"GB_Wale";4;7.80000000000;"BI"
118458;"IE_SouE";4;8.30000000000;"BI"
92458;"GB_SouW";4;236.900000000;"Manche"
101322;"GB_Scot";1;26.7000000000;"BI"
87427;"GB_Scot";5;139.900000000;"NS"
84422;"GB_Scot";1;76.6000000000;"BI"
84423;"GB_Scot";1;39.0000000000;"BI"
88454;"IE_West";1;23.3000000000;"BI"
88451;"GB_Solw";4;67.1000000000;"BI"
124803;"GB_SouE";4;8.80000000000;"Manche"
124802;"GB_SouE";4;4.00000000000;"Manche"
109926;"GB_Humb";5;3.40000000000;"NS"
106943;"GB_NorW";4;11.8000000000;"BI"
109123;"GB_Neag";4;4.20000000000;"BI"
118589;"IE_SouE";4;6.20000000000;"BI"
121996;"GB_Seve";4;2.20000000000;"Manche"
86358;"GB_Scot";1;17.4000000000;"BI"
92324;"GB_Tham";5;48.4000000000;"NS"
98321;"GB_Scot";1;5.20000000000;"BI"
122332;"GB_Angl";5;10.2000000000;"NS"
99352;"GB_Scot";1;9.90000000000;"BI"
96354;"GB_Scot";1;3.40000000000;"BI"
90353;"GB_Wale";4;83.8000000000;"BI"
102631;"GB_Scot";4;10.9000000000;"BI"
102638;"GB_Scot";1;4.60000000000;"BI"
89357;"GB_NorW";4;36.6000000000;"BI"
100028;"GB_Scot";1;9.80000000000;"BI"
100194;"GB_Scot";1;0.00000000000;"BI"
102760;"GB_Scot";4;8.80000000000;"BI"
120629;"GB_Wale";4;2.10000000000;"Manche"
124816;"GB_SouW";4;6.00000000000;"Manche"
124815;"FR_Arto";5;12.9000000000;"NS"
99224;"GB_Scot";1;8.00000000000;"BI"
106157;"IE_West";1;9.50000000000;"BI"
99225;"GB_Scot";1;12.7000000000;"BI"
100197;"GB_Scot";1;0.00000000000;"BI"
106154;"IE_West";1;7.20000000000;"BI"
114013;"GB_Wale";4;18.5000000000;"BI"
109933;"";4;28.3000000000;""
91251;"GB_Angl";5;0.00000000000;"NS"
113774;"IE_Shan";1;4.50000000000;"BI"
118598;"IE_SouE";4;7.10000000000;"BI"
87257;"GB_Scot";1;12.9000000000;"BI"
84257;"GB_Scot";1;166.500000000;"BI"
84255;"GB_Scot";5;170.000000000;"NS"
84251;"GB_Scot";1;28.9000000000;"BI"
106283;"IE_West";1;13.1000000000;"BI"
86371;"GB_Scot";1;10.5000000000;"BI"
91983;"GB_Angl";5;44.5000000000;"NS"
91903;"GB_Wale";4;79.9000000000;"Manche"
94989;"GB_Scot";1;10.3000000000;"BI"
95933;"GB_Scot";1;3.00000000000;"BI"
91909;"GB_Wale";4;34.9000000000;"Manche"
95154;"GB_Scot";1;13.3000000000;"BI"
112475;"IE_East";4;22.4000000000;"BI"
107590;"IE_West";1;1.20000000000;"BI"
123611;"GB_SouW";4;19.9000000000;"Manche"
113611;"IE_East";4;7.10000000000;"BI"
87904;"GB_NorE";1;28.1000000000;"BI"
102770;"IE_NorW";1;23.2000000000;"BI"
87984;"GB_NorE";4;63.4000000000;"BI"
84901;"GB_Nort";5;50.9000000000;"NS"
109109;"GB_NorW";4;23.9000000000;"BI"
84124;"GB_SouW";4;1574.00000000;"Manche"
84125;"GB_SouW";4;799.500000000;"Manche"
87989;"IE_NorW";1;7.80000000000;"BI"
87909;"GB_Nort";5;35.8000000000;"NS"
98791;"GB_Scot";1;10.3000000000;"BI"
84128;"GB_SouW";4;987.000000000;"Manche"
113744;"GB_Humb";5;10.4000000000;"NS"
85152;"GB_NorW";4;197.900000000;"BI"
83966;"GB_Neag";4;268.300000000;"BI"
106128;"IE_West";1;5.30000000000;"BI"
84129;"GB_Tham";5;1607.50000000;"NS"
83961;"GB_NorW";4;684.700000000;"BI"
106121;"IE_West";1;12.3000000000;"BI"
208024;"";4;0.500000000000;""
118567;"IE_SouW";1;8.80000000000;"BI"
118562;"GB_Angl";5;19.0000000000;"NS"
119707;"GB_Wale";4;14.1000000000;"Manche"
113740;"IE_Shan";1;0.00000000000;"BI"
119708;"GB_Wale";4;5.60000000000;"Manche"
98885;"GB_Scot";1;1.50000000000;"BI"
95807;"GB_Scot";5;37.2000000000;"NS"
92883;"GB_Scot";1;25.7000000000;"BI"
95801;"GB_Scot";5;8.10000000000;"NS"
92800;"GB_Scot";5;2.40000000000;"NS"
121973;"GB_Angl";5;9.30000000000;"NS"
124952;"GB_SouW";4;13.5000000000;"Manche"
106297;"IE_West";1;13.1000000000;"BI"
106294;"GB_Solw";4;19.7000000000;"BI"
93834;"GB_Scot";1;1.50000000000;"BI"
117131;"IE_SouE";4;3.90000000000;"BI"
92889;"GB_Scot";1;10.3000000000;"BI"
92809;"GB_Scot";1;6.20000000000;"BI"
96056;"GB_Scot";5;0.00000000000;"NS"
96051;"GB_Scot";5;13.7000000000;"NS"
117939;"IE_SouE";4;1.60000000000;"BI"
94866;"GB_Scot";1;4.90000000000;"BI"
96053;"GB_Scot";1;11.1000000000;"BI"
107430;"GB_NorE";4;7.00000000000;"BI"
96050;"GB_Scot";5;6.50000000000;"NS"
94865;"GB_Scot";5;6.00000000000;"NS"
97861;"GB_Scot";1;9.30000000000;"BI"
94861;"GB_Scot";1;11.4000000000;"BI"
88804;"IE_West";1;72.5000000000;"BI"
85801;"GB_Scot";1;15.5000000000;"BI"
89051;"GB_NorE";4;53.7000000000;"BI"
85024;"IE_West";1;409.300000000;"BI"
88023;"IE_NorW";1;24.3000000000;"BI"
83836;"GB_Scot";5;203.800000000;"NS"
87865;"IE_NorW";1;18.2000000000;"BI"
83834;"GB_Scot";1;175.500000000;"BI"
83835;"GB_Scot";1;441.600000000;"BI"
87862;"GB_NorE";1;13.1000000000;"BI"
83833;"GB_Scot";5;301.700000000;"NS"
83830;"GB_Scot";5;186.400000000;"NS"
88029;"GB_NorE";4;32.2000000000;"BI"
87867;"IE_NorW";1;21.3000000000;"BI"
89050;"IE_West";1;0.00000000000;"BI"
84865;"GB_Neag";4;84.0000000000;"BI"
87861;"GB_Scot";4;50.8000000000;"BI"
87869;"IE_NorW";1;0.00000000000;"BI"
100805;"GB_Scot";1;7.90000000000;"BI"
105727;"GB_Solw";4;31.3000000000;"BI"
110602;"GB_NorW";4;26.9000000000;"BI"
122449;"GB_Angl";5;32.3000000000;"NS"
102745;"IE_NorW";1;21.1000000000;"BI"
115428;"IE_East";4;5.90000000000;"BI"
108700;"IE_West";1;9.30000000000;"BI"
108701;"IE_West";1;5.90000000000;"BI"
102748;"IE_NorW";1;5.70000000000;"BI"
108708;"IE_West";1;3.20000000000;"BI"
96707;"GB_Scot";1;1.10000000000;"BI"
99780;"GB_Scot";1;11.6000000000;"BI"
90704;"GB_Wale";4;32.7000000000;"BI"
121813;"GB_Angl";5;15.5000000000;"NS"
121811;"GB_Angl";5;50.3000000000;"NS"
92769;"GB_Scot";5;11.0000000000;"NS"
109112;"GB_NorE";4;9.10000000000;"BI"
109913;"";4;18.7000000000;""
106933;"IE_West";1;9.90000000000;"BI"
94732;"GB_Scot";5;8.40000000000;"NS"
83780;"GB_Nort";5;2886.40000000;"NS"
83789;"GB_NorW";4;1941.10000000;"BI"
106938;"GB_NorE";4;2.20000000000;"BI"
95765;"GB_Scot";1;6.30000000000;"BI"
92767;"GB_Scot";5;16.1000000000;"NS"
83787;"IE_East";4;1208.10000000;"BI"
83785;"GB_NorW";4;1121.80000000;"BI"
83784;"IE_West";1;3166.60000000;"BI"
83783;"IE_East";4;2712.90000000;"BI"
92768;"GB_Scot";5;13.9000000000;"NS"
124924;"GB_SouW";4;10.0000000000;"Manche"
111940;"IE_East";4;8.50000000000;"BI"
106261;"GB_Solw";4;9.80000000000;"BI"
104423;"IE_NorW";1;5.70000000000;"BI"
124908;"GB_SouW";4;9.40000000000;"Manche"
94606;"GB_Scot";5;4.60000000000;"NS"
94685;"GB_Scot";1;8.20000000000;"BI"
91685;"GB_Wale";4;79.7000000000;"Manche"
100811;"GB_Scot";1;19.3000000000;"BI"
92637;"GB_SouE";4;168.000000000;"Manche"
95632;"GB_Scot";1;0.00000000000;"BI"
114292;"GB_Dee";4;6.90000000000;"BI"
92632;"GB_SouE";4;59.0000000000;"Manche"
118410;"IE_SouW";1;7.80000000000;"BI"
107573;"GB_NorW";4;7.10000000000;"BI"
108717;"IE_West";1;5.00000000000;"BI"
102754;"IE_NorW";1;7.10000000000;"BI"
102755;"IE_NorW";1;6.30000000000;"BI"
99668;"GB_Scot";5;29.4000000000;"NS"
87605;"GB_Scot";5;26.9000000000;"NS"
87684;"GB_Scot";1;9.80000000000;"BI"
87602;"GB_Scot";4;5.60000000000;"BI"
87683;"GB_Scot";5;31.6000000000;"NS"
93668;"GB_Scot";1;3.10000000000;"BI"
124698;"GB_SouE";4;19.5000000000;"Manche"
84603;"IE_NorW";1;297.900000000;"BI"
87608;"GB_Scot";4;92.4000000000;"BI"
85634;"GB_SouW";4;84.7000000000;"Manche"
85632;"GB_SouW";4;146.900000000;"Manche"
85633;"GB_SouW";4;306.000000000;"Manche"
85631;"GB_SouE";4;182.300000000;"Manche"
85638;"FR_Arto";4;157.400000000;"Manche"
106107;"GB_Solw";4;1.00000000000;"BI"
106100;"GB_Solw";4;1.00000000000;"BI"
118545;"IE_SouW";4;7.60000000000;"BI"
110743;"IE_West";1;26.4000000000;"BI"
95506;"GB_Scot";1;8.50000000000;"BI"
95587;"GB_Scot";1;14.8000000000;"BI"
98503;"GB_Scot";1;18.6000000000;"BI"
95505;"GB_Scot";1;5.00000000000;"BI"
95502;"GB_Scot";1;5.40000000000;"BI"
92505;"GB_SouW";4;31.5000000000;"Manche"
92584;"GB_SouE";4;59.4000000000;"Manche"
92502;"GB_SouE";4;132.800000000;"Manche"
92583;"GB_SouW";4;59.2000000000;"Manche"
95501;"GB_Scot";1;21.0000000000;"BI"
121155;"GB_Wale";4;15.5000000000;"Manche"
92580;"GB_SouW";4;46.6000000000;"Manche"
121152;"GB_Wale";4;26.5000000000;"Manche"
124932;"GB_SouW";4;6.50000000000;"Manche"
114132;"GB_Wale";4;8.60000000000;"BI"
114933;"IE_Shan";1;16.8000000000;"BI"
106272;"GB_Solw";4;10.2000000000;"BI"
90536;"IE_SouW";1;4.20000000000;"BI"
103293;"IE_NorW";1;11.9000000000;"BI"
87086;"GB_Scot";1;13.4000000000;"BI"
106271;"GB_Solw";4;4.10000000000;"BI"
124939;"GB_SouW";4;12.3000000000;"Manche"
104433;"IE_NorW";1;0.500000000000;"BI"
103299;"GB_Scot";4;3.20000000000;"BI"
85504;"GB_Angl";5;877.900000000;"NS"
87562;"GB_Scot";4;10.3000000000;"BI"
87561;"GB_Scot";4;17.8000000000;"BI"
118770;"IE_SouW";4;8.80000000000;"BI"
84560;"GB_Scot";5;164.600000000;"NS"
109382;"IE_West";1;8.10000000000;"BI"
101585;"GB_Scot";4;3.00000000000;"BI"
101581;"GB_Scot";5;9.00000000000;"NS"
104568;"IE_NorW";1;0.900000000000;"BI"
99485;"GB_Scot";1;0.00000000000;"BI"
96404;"GB_Scot";1;1.50000000000;"BI"
96400;"GB_Scot";1;24.3000000000;"BI"
90485;"IE_SouW";1;15.5000000000;"BI"
99408;"GB_Scot";1;9.80000000000;"BI"
94436;"GB_Scot";5;13.6000000000;"NS"
91436;"GB_Wale";4;160.000000000;"Manche"
103131;"GB_NorE";1;3.10000000000;"BI"
103939;"GB_Scot";4;7.80000000000;"BI"
109228;"IE_West";1;33.9000000000;"BI"
89485;"IE_West";1;86.9000000000;"BI"
113735;"IE_Shan";1;9.60000000000;"BI"
113739;"GB_Humb";5;39.7000000000;"NS"
87435;"GB_Scot";1;62.9000000000;"BI"
84437;"GB_Scot";1;55.9000000000;"BI"
86408;"GB_Scot";1;17.8000000000;"BI"
86409;"GB_Scot";1;7.20000000000;"BI"
88465;"IE_West";1;22.0000000000;"BI"
84439;"GB_Scot";1;35.6000000000;"BI"
85461;"GB_Angl";5;182.200000000;"NS"
121928;"GB_Angl";5;31.4000000000;"NS"
85469;"GB_Wale";4;204.000000000;"Manche"
108887;"IE_West";1;29.8000000000;"BI"
121922;"GB_Angl";5;11.9000000000;"NS"
121121;"GB_Wale";4;5.10000000000;"Manche"
100285;"GB_Scot";1;16.4000000000;"BI"
103263;"IE_NorW";1;26.2000000000;"BI"
106240;"GB_Solw";4;15.8000000000;"BI"
91302;"IE_SouW";4;4.90000000000;"BI"
91307;"IE_SouW";4;116.700000000;"BI"
119094;"IE_SouW";1;8.50000000000;"BI"
91383;"IE_SouW";1;36.4000000000;"BI"
91300;"GB_Angl";5;88.0000000000;"NS"
121296;"GB_Wale";4;8.10000000000;"Manche"
94309;"GB_Scot";1;29.6000000000;"BI"
122436;"GB_Angl";5;16.5000000000;"NS"
91389;"GB_Wale";4;191.000000000;"Manche"
92332;"GB_Tham";5;45.3000000000;"NS"
122430;"GB_SouW";4;13.1000000000;"Manche"
93366;"GB_Scot";1;5.20000000000;"BI"
107555;"GB_Nort";5;8.40000000000;"NS"
93367;"GB_Scot";1;18.1000000000;"BI"
90366;"GB_NorW";4;38.2000000000;"BI"
102737;"IE_NorW";1;10.4000000000;"BI"
102734;"IE_NorW";1;7.10000000000;"BI"
105712;"IE_West";1;22.4000000000;"BI"
102732;"IE_NorW";1;31.2000000000;"BI"
85339;"IE_SouW";1;66.2000000000;"BI"
89369;"GB_NorW";4;35.4000000000;"BI"
103106;"IE_NorW";1;3.20000000000;"BI"
100123;"GB_Scot";1;13.1000000000;"BI"
111912;"GB_NorW";4;9.20000000000;"BI"
118522;"IE_SouW";4;31.9000000000;"BI"
122560;"GB_SouW";4;8.40000000000;"Manche"
110726;"IE_West";1;17.9000000000;"BI"
121137;"GB_Wale";4;25.6000000000;"Manche"
124914;"GB_SouW";4;16.7000000000;"Manche"
121932;"GB_Angl";5;41.4000000000;"NS"
114912;"GB_Wale";4;9.00000000000;"BI"
106255;"IE_West";1;8.20000000000;"BI"
114911;"IE_Shan";1;5.00000000000;"BI"
96239;"GB_Scot";5;15.1000000000;"NS"
103273;"IE_NorW";1;11.4000000000;"BI"
106251;"GB_Solw";4;1.20000000000;"BI"
121938;"GB_Wale";4;8.70000000000;"Manche"
90231;"IE_Shan";1;44.6000000000;"BI"
